item,string,int
120152,青铜盔,1
120153,青铜铠,1
120154,青铜靴,1
120201,猎弓,1
120202,粗皮盔,1
120203,粗皮甲,1
120204,粗皮靴,1
120211,猎弓,1
120212,粗皮盔,1
120213,粗皮甲,1
120214,粗皮靴,1
120221,猎弓,1
120222,粗皮盔,1
120223,粗皮甲,1
120224,粗皮靴,1
120231,猎弓,1
120232,粗皮盔,1
120233,粗皮甲,1
120234,粗皮靴,1
120241,猎弓,1
120242,粗皮盔,1
120243,粗皮甲,1
120244,粗皮靴,1
120251,猎弓,1
120252,粗皮盔,1
120253,粗皮甲,1
120254,粗皮靴,1
120301,纸扇,1
120302,麻布巾,1
120303,麻布衣,1
120304,麻布靴,1
120311,纸扇,1
120312,麻布巾,1
120313,麻布衣,1
120314,麻布靴,1
120321,纸扇,1
120322,麻布巾,1
120323,麻布衣,1
120324,麻布靴,1
120331,纸扇,1
120332,麻布巾,1
120333,麻布衣,1
120334,麻布靴,1
120341,纸扇,1
120342,麻布巾,1
120343,麻布衣,1
120344,麻布靴,1
120351,纸扇,1
120352,麻布巾,1
120353,麻布衣,1
120354,麻布靴,1
121101,黑铁剑,1
121102,黑铁盔,1
121103,黑铁铠,1
121104,黑铁靴,1
121111,黑铁剑,1
121112,黑铁盔,1
121113,黑铁铠,1
121114,黑铁靴,1
121121,黑铁剑,1
121122,黑铁盔,1
121123,黑铁铠,1
121124,黑铁靴,1
121131,黑铁剑,1
121132,黑铁盔,1
121133,黑铁铠,1
121134,黑铁靴,1
121141,黑铁剑,1
121142,黑铁盔,1
121143,黑铁铠,1
121144,黑铁靴,1
121151,黑铁剑,1
121152,黑铁盔,1
121153,黑铁铠,1
121154,黑铁靴,1
121201,木弓,1
121202,厚皮盔,1
121203,厚皮甲,1
121204,轻皮靴,1
121211,木弓,1
121212,厚皮盔,1
121213,厚皮甲,1
121214,轻皮靴,1
121221,木弓,1
121222,厚皮盔,1
121223,厚皮甲,1
121224,轻皮靴,1
121231,木弓,1
121232,厚皮盔,1
121233,厚皮甲,1
121234,轻皮靴,1
121241,木弓,1
121242,厚皮盔,1
121243,厚皮甲,1
121244,轻皮靴,1
121251,木弓,1
121252,厚皮盔,1
121253,厚皮甲,1
121254,轻皮靴,1
121301,竹扇,1
121302,粗布冠,1
121303,粗布衣,1
121304,粗布靴,1
121311,竹扇,1
121312,粗布冠,1
121313,粗布衣,1
121314,粗布靴,1
121321,竹扇,1
121322,粗布冠,1
121323,粗布衣,1
121324,粗布靴,1
121331,竹扇,1
121332,粗布冠,1
121333,粗布衣,1
121334,粗布靴,1
121341,竹扇,1
121342,粗布冠,1
121343,粗布衣,1
121344,粗布靴,1
121351,竹扇,1
121352,粗布冠,1
121353,粗布衣,1
121354,粗布靴,1
122101,银铁剑,1
122102,银铁盔,1
122103,银铁铠,1
122104,银铁靴,1
122111,银铁剑,1
122112,银铁盔,1
122113,银铁铠,1
122114,银铁靴,1
122121,银铁剑,1
122122,银铁盔,1
122123,银铁铠,1
122124,银铁靴,1
122131,银铁剑,1
122132,银铁盔,1
122133,银铁铠,1
122134,银铁靴,1
122141,银铁剑,1
122142,银铁盔,1
122143,银铁铠,1
122144,银铁靴,1
122151,银铁剑,1
122152,银铁盔,1
122153,银铁铠,1
122154,银铁靴,1
122201,雕木弓,1
122202,重皮盔,1
122203,重皮甲,1
122204,重皮靴,1
122211,雕木弓,1
122212,重皮盔,1
122213,重皮甲,1
122214,重皮靴,1
122221,雕木弓,1
122222,重皮盔,1
122223,重皮甲,1
122224,重皮靴,1
122231,雕木弓,1
122232,重皮盔,1
122233,重皮甲,1
122234,重皮靴,1
122241,雕木弓,1
122242,重皮盔,1
122243,重皮甲,1
122244,重皮靴,1
122251,雕木弓,1
122252,重皮盔,1
122253,重皮甲,1
122254,重皮靴,1
122301,雕木扇,1
122302,棉布冠,1
122303,棉布衣,1
122304,棉布靴,1
122311,雕木扇,1
122312,棉布冠,1
122313,棉布衣,1
122314,棉布靴,1
122321,雕木扇,1
122322,棉布冠,1
122323,棉布衣,1
122324,棉布靴,1
122331,雕木扇,1
122332,棉布冠,1
122333,棉布衣,1
122334,棉布靴,1
122341,雕木扇,1
122342,棉布冠,1
122343,棉布衣,1
122344,棉布靴,1
122351,雕木扇,1
122352,棉布冠,1
122353,棉布衣,1
122354,棉布靴,1
123101,环铁剑,1
123102,环铁盔,1
123103,环铁铠,1
123104,环铁靴,1
123111,环铁剑,1
123112,环铁盔,1
123113,环铁铠,1
123114,环铁靴,1
123121,环铁剑,1
123122,环铁盔,1
123123,环铁铠,1
123124,环铁靴,1
123131,环铁剑,1
123132,环铁盔,1
123133,环铁铠,1
123134,环铁靴,1
123141,环铁剑,1
123142,环铁盔,1
123143,环铁铠,1
123144,环铁靴,1
123151,环铁剑,1
123152,环铁盔,1
123153,环铁铠,1
123154,环铁靴,1
123201,漆木弓,1
123202,镶皮盔,1
123203,镶皮甲,1
123204,镶皮靴,1
123211,漆木弓,1
123212,镶皮盔,1
123213,镶皮甲,1
123214,镶皮靴,1
123221,漆木弓,1
123222,镶皮盔,1
123223,镶皮甲,1
123224,镶皮靴,1
123231,漆木弓,1
123232,镶皮盔,1
123233,镶皮甲,1
123234,镶皮靴,1
123241,漆木弓,1
123242,镶皮盔,1
123243,镶皮甲,1
123244,镶皮靴,1
123251,漆木弓,1
123252,镶皮盔,1
123253,镶皮甲,1
123254,镶皮靴,1
123301,白羽扇,1
123302,钉棉冠,1
123303,钉棉甲,1
123304,钉棉靴,1
123311,白羽扇,1
123312,钉棉冠,1
123313,钉棉甲,1
123314,钉棉靴,1
123321,白羽扇,1
123322,钉棉冠,1
123323,钉棉甲,1
123324,钉棉靴,1
123331,白羽扇,1
123332,钉棉冠,1
123333,钉棉甲,1
123334,钉棉靴,1
123341,白羽扇,1
123342,钉棉冠,1
123343,钉棉甲,1
123344,钉棉靴,1
123351,白羽扇,1
123352,钉棉冠,1
123353,钉棉甲,1
123354,钉棉靴,1
124101,兽首剑,1
124102,兽首盔,1
124103,兽首铠,1
124104,兽首靴,1
124111,兽首剑,1
124112,兽首盔,1
124113,兽首铠,1
124114,兽首靴,1
124121,兽首剑,1
124122,兽首盔,1
124123,兽首铠,1
124124,兽首靴,1
124131,兽首剑,1
124132,兽首盔,1
124133,兽首铠,1
124134,兽首靴,1
124141,兽首剑,1
124142,兽首盔,1
124143,兽首铠,1
124144,兽首靴,1
124151,兽首剑,1
124152,兽首盔,1
124153,兽首铠,1
124154,兽首靴,1
124201,羽翎弓,1
124202,羽翎盔,1
124203,羽翎甲,1
124204,羽翎靴,1
124211,羽翎弓,1
124212,羽翎盔,1
124213,羽翎甲,1
124214,羽翎靴,1
124221,羽翎弓,1
124222,羽翎盔,1
124223,羽翎甲,1
124224,羽翎靴,1
124231,羽翎弓,1
124232,羽翎盔,1
124233,羽翎甲,1
124234,羽翎靴,1
124241,羽翎弓,1
124242,羽翎盔,1
124243,羽翎甲,1
124244,羽翎靴,1
124251,羽翎弓,1
124252,羽翎盔,1
124253,羽翎甲,1
124254,羽翎靴,1
124301,锦鲤扇,1
124302,锦鲤冠,1
124303,锦鲤袍,1
124304,锦鲤靴,1
124311,锦鲤扇,1
124312,锦鲤冠,1
124313,锦鲤袍,1
124314,锦鲤靴,1
124321,锦鲤扇,1
124322,锦鲤冠,1
124323,锦鲤袍,1
124324,锦鲤靴,1
124331,锦鲤扇,1
124332,锦鲤冠,1
124333,锦鲤袍,1
124334,锦鲤靴,1
124341,锦鲤扇,1
124342,锦鲤冠,1
124343,锦鲤袍,1
124344,锦鲤靴,1
124351,锦鲤扇,1
124352,锦鲤冠,1
124353,锦鲤袍,1
124354,锦鲤靴,1
125101,磐牛剑,1
125102,磐牛盔,1
125103,磐牛铠,1
125104,磐牛靴,1
125111,磐牛剑,1
125112,磐牛盔,1
125113,磐牛铠,1
125114,磐牛靴,1
125121,磐牛剑,1
125122,磐牛盔,1
125123,磐牛铠,1
125124,磐牛靴,1
125131,磐牛剑,1
125132,磐牛盔,1
125133,磐牛铠,1
125134,磐牛靴,1
125141,磐牛剑,1
125142,磐牛盔,1
125143,磐牛铠,1
125144,磐牛靴,1
125151,磐牛剑,1
125152,磐牛盔,1
125153,磐牛铠,1
125154,磐牛靴,1
125201,凤纹弓,1
125202,凤翼冠,1
125203,凤翼甲,1
125204,凤翼靴,1
125211,凤纹弓,1
125212,凤翼冠,1
125213,凤翼甲,1
125214,凤翼靴,1
125221,凤纹弓,1
125222,凤翼冠,1
125223,凤翼甲,1
125224,凤翼靴,1
125231,凤纹弓,1
125232,凤翼冠,1
125233,凤翼甲,1
125234,凤翼靴,1
125241,凤纹弓,1
125242,凤翼冠,1
125243,凤翼甲,1
125244,凤翼靴,1
125251,凤纹弓,1
125252,凤翼冠,1
125253,凤翼甲,1
125254,凤翼靴,1
125301,虬纹扇,1
125302,虬纹冠,1
125303,虬纹袍,1
125304,虬纹靴,1
125311,虬纹扇,1
125312,虬纹冠,1
125313,虬纹袍,1
125314,虬纹靴,1
125321,虬纹扇,1
125322,虬纹冠,1
125323,虬纹袍,1
125324,虬纹靴,1
125331,虬纹扇,1
125332,虬纹冠,1
125333,虬纹袍,1
125334,虬纹靴,1
125341,虬纹扇,1
125342,虬纹冠,1
125343,虬纹袍,1
125344,虬纹靴,1
125351,虬纹扇,1
125352,虬纹冠,1
125353,虬纹袍,1
125354,虬纹靴,1
126101,虎纹剑,1
126102,虎纹盔,1
126103,虎纹铠,1
126104,虎纹靴,1
126111,虎纹剑,1
126112,虎纹盔,1
126113,虎纹铠,1
126114,虎纹靴,1
126121,虎纹剑,1
126122,虎纹盔,1
126123,虎纹铠,1
126124,虎纹靴,1
126131,虎纹剑,1
126132,虎纹盔,1
126133,虎纹铠,1
126134,虎纹靴,1
126141,虎纹剑,1
126142,虎纹盔,1
126143,虎纹铠,1
126144,虎纹靴,1
126151,虎纹剑,1
126152,虎纹盔,1
126153,虎纹铠,1
126154,虎纹靴,1
126201,鸾纹弓,1
126202,青鸾冠,1
126203,青鸾甲,1
126204,青鸾靴,1
126211,鸾纹弓,1
126212,青鸾冠,1
126213,青鸾甲,1
126214,青鸾靴,1
126221,鸾纹弓,1
126222,青鸾冠,1
126223,青鸾甲,1
126224,青鸾靴,1
126231,鸾纹弓,1
126232,青鸾冠,1
126233,青鸾甲,1
126234,青鸾靴,1
126241,鸾纹弓,1
126242,青鸾冠,1
126243,青鸾甲,1
126244,青鸾靴,1
126251,鸾纹弓,1
126252,青鸾冠,1
126253,青鸾甲,1
126254,青鸾靴,1
126301,麒麟扇,1
126302,麒麟冠,1
126303,麒麟袍,1
126304,麒麟靴,1
126311,麒麟扇,1
126312,麒麟冠,1
126313,麒麟袍,1
126314,麒麟靴,1
126321,麒麟扇,1
126322,麒麟冠,1
126323,麒麟袍,1
126324,麒麟靴,1
126331,麒麟扇,1
126332,麒麟冠,1
126333,麒麟袍,1
126334,麒麟靴,1
126341,麒麟扇,1
126342,麒麟冠,1
126343,麒麟袍,1
126344,麒麟靴,1
126351,麒麟扇,1
126352,麒麟冠,1
126353,麒麟袍,1
126354,麒麟靴,1
127101,凤翔圣剑,1
127102,凤翔战盔,1
127103,凤翔战甲,1
127104,凤翔战靴,1
127111,凤翔圣剑,1
127112,凤翔战盔,1
127113,凤翔战甲,1
127114,凤翔战靴,1
127121,凤翔圣剑,1
127122,凤翔战盔,1
127123,凤翔战甲,1
127124,凤翔战靴,1
127131,凤翔圣剑,1
127132,凤翔战盔,1
127133,凤翔战甲,1
127134,凤翔战靴,1
127141,凤翔圣剑,1
127142,凤翔战盔,1
127143,凤翔战甲,1
127144,凤翔战靴,1
127151,凤翔圣剑,1
127152,凤翔战盔,1
127153,凤翔战甲,1
127154,凤翔战靴,1
127201,凤舞神弓,1
127202,凤舞头冠,1
127203,凤舞法袍,1
127204,凤舞战靴,1
127211,凤舞神弓,1
127212,凤舞头冠,1
127213,凤舞法袍,1
127214,凤舞战靴,1
127221,凤舞神弓,1
127222,凤舞头冠,1
127223,凤舞法袍,1
127224,凤舞战靴,1
127231,凤舞神弓,1
127232,凤舞头冠,1
127233,凤舞法袍,1
127234,凤舞战靴,1
127241,凤舞神弓,1
127242,凤舞头冠,1
127243,凤舞法袍,1
127244,凤舞战靴,1
127251,凤舞神弓,1
127252,凤舞头冠,1
127253,凤舞法袍,1
127254,凤舞战靴,1
127301,凤鸣羽扇,1
127302,凤鸣头冠,1
127303,凤鸣法袍,1
127304,凤鸣战靴,1
127311,凤鸣羽扇,1
127312,凤鸣头冠,1
127313,凤鸣法袍,1
127314,凤鸣战靴,1
127321,凤鸣羽扇,1
127322,凤鸣头冠,1
127323,凤鸣法袍,1
127324,凤鸣战靴,1
127331,凤鸣羽扇,1
127332,凤鸣头冠,1
127333,凤鸣法袍,1
127334,凤鸣战靴,1
127341,凤鸣羽扇,1
127342,凤鸣头冠,1
127343,凤鸣法袍,1
127344,凤鸣战靴,1
127351,凤鸣羽扇,1
127352,凤鸣头冠,1
127353,凤鸣法袍,1
127354,凤鸣战靴,1
128101,腾龙巨剑,1
128102,腾龙战盔,1
128103,腾龙战甲,1
128104,腾龙战靴,1
128111,腾龙巨剑,1
128112,腾龙战盔,1
128113,腾龙战甲,1
128114,腾龙战靴,1
128121,腾龙巨剑,1
128122,腾龙战盔,1
128123,腾龙战甲,1
128124,腾龙战靴,1
128131,腾龙巨剑,1
128132,腾龙战盔,1
128133,腾龙战甲,1
128134,腾龙战靴,1
128141,腾龙巨剑,1
128142,腾龙战盔,1
128143,腾龙战甲,1
128144,腾龙战靴,1
128151,腾龙巨剑,1
128152,腾龙战盔,1
128153,腾龙战甲,1
128154,腾龙战靴,1
128201,磐龙神弓,1
128202,磐龙战盔,1
128203,磐龙战甲,1
128204,磐龙战靴,1
128211,磐龙神弓,1
128212,磐龙战盔,1
128213,磐龙战甲,1
128214,磐龙战靴,1
128221,磐龙神弓,1
128222,磐龙战盔,1
128223,磐龙战甲,1
128224,磐龙战靴,1
128231,磐龙神弓,1
128232,磐龙战盔,1
128233,磐龙战甲,1
128234,磐龙战靴,1
128241,磐龙神弓,1
128242,磐龙战盔,1
128243,磐龙战甲,1
128244,磐龙战靴,1
128251,磐龙神弓,1
128252,磐龙战盔,1
128253,磐龙战甲,1
128254,磐龙战靴,1
128301,鬼谋羽扇,1
128302,鬼谋神冠,1
128303,鬼谋神袍,1
128304,鬼谋战靴,1
128311,鬼谋羽扇,1
128312,鬼谋神冠,1
128313,鬼谋神袍,1
128314,鬼谋战靴,1
128321,鬼谋羽扇,1
128322,鬼谋神冠,1
128323,鬼谋神袍,1
128324,鬼谋战靴,1
128331,鬼谋羽扇,1
128332,鬼谋神冠,1
128333,鬼谋神袍,1
128334,鬼谋战靴,1
128341,鬼谋羽扇,1
128342,鬼谋神冠,1
128343,鬼谋神袍,1
128344,鬼谋战靴,1
128351,鬼谋羽扇,1
128352,鬼谋神冠,1
128353,鬼谋神袍,1
128354,鬼谋战靴,1
129101,蚩尤巨剑,1
129102,蚩尤魔盔,1
129103,蚩尤魔铠,1
129104,蚩尤魔靴,1
129111,蚩尤巨剑,1
129112,蚩尤魔盔,1
129113,蚩尤魔铠,1
129114,蚩尤魔靴,1
129121,蚩尤巨剑,1
129122,蚩尤魔盔,1
129123,蚩尤魔铠,1
129124,蚩尤魔靴,1
129131,蚩尤巨剑,1
129132,蚩尤魔盔,1
129133,蚩尤魔铠,1
129134,蚩尤魔靴,1
129141,蚩尤巨剑,1
129142,蚩尤魔盔,1
129143,蚩尤魔铠,1
129144,蚩尤魔靴,1
129151,蚩尤巨剑,1
129152,蚩尤魔盔,1
129153,蚩尤魔铠,1
129154,蚩尤魔靴,1
129201,轩辕神弓,1
129202,轩辕战盔,1
129203,轩辕战袍,1
129204,轩辕战靴,1
129211,轩辕神弓,1
129212,轩辕战盔,1
129213,轩辕战袍,1
129214,轩辕战靴,1
129221,轩辕神弓,1
129222,轩辕战盔,1
129223,轩辕战袍,1
129224,轩辕战靴,1
129231,轩辕神弓,1
129232,轩辕战盔,1
129233,轩辕战袍,1
129234,轩辕战靴,1
129241,轩辕神弓,1
129242,轩辕战盔,1
129243,轩辕战袍,1
129244,轩辕战靴,1
129251,轩辕神弓,1
129252,轩辕战盔,1
129253,轩辕战袍,1
129254,轩辕战靴,1
129301,伏羲玉扇,1
129302,伏羲法冠,1
129303,伏羲神袍,1
129304,伏羲战靴,1
129311,伏羲玉扇,1
129312,伏羲法冠,1
129313,伏羲神袍,1
129314,伏羲战靴,1
129321,伏羲玉扇,1
129322,伏羲法冠,1
129323,伏羲神袍,1
129324,伏羲战靴,1
129331,伏羲玉扇,1
129332,伏羲法冠,1
129333,伏羲神袍,1
129334,伏羲战靴,1
129341,伏羲玉扇,1
129342,伏羲法冠,1
129343,伏羲神袍,1
129344,伏羲战靴,1
129351,伏羲玉扇,1
129352,伏羲法冠,1
129353,伏羲神袍,1
129354,伏羲战靴,1
130101,后土神剑,1
130102,后土神盔,1
130103,后土神铠,1
130104,后土神靴,1
130111,后土神剑,1
130112,后土神盔,1
130113,后土神铠,1
130114,后土神靴,1
130121,后土神剑,1
130122,后土神盔,1
130123,后土神铠,1
130124,后土神靴,1
130131,后土神剑,1
130132,后土神盔,1
130133,后土神铠,1
130134,后土神靴,1
130141,后土神剑,1
130142,后土神盔,1
130143,后土神铠,1
130144,后土神靴,1
130151,后土神剑,1
130152,后土神盔,1
130153,后土神铠,1
130154,后土神靴,1
130201,祝融神弓,1
130202,祝融神盔,1
130203,祝融神袍,1
130204,祝融神靴,1
130211,祝融神弓,1
130212,祝融神盔,1
130213,祝融神袍,1
130214,祝融神靴,1
130221,祝融神弓,1
130222,祝融神盔,1
130223,祝融神袍,1
130224,祝融神靴,1
130231,祝融神弓,1
130232,祝融神盔,1
130233,祝融神袍,1
130234,祝融神靴,1
130241,祝融神弓,1
130242,祝融神盔,1
130243,祝融神袍,1
130244,祝融神靴,1
130251,祝融神弓,1
130252,祝融神盔,1
130253,祝融神袍,1
130254,祝融神靴,1
130301,共工神扇,1
130302,共工神冠,1
130303,共工神袍,1
130304,共工神靴,1
130311,共工神扇,1
130312,共工神冠,1
130313,共工神袍,1
130314,共工神靴,1
130321,共工神扇,1
130322,共工神冠,1
130323,共工神袍,1
130324,共工神靴,1
130331,共工神扇,1
130332,共工神冠,1
130333,共工神袍,1
130334,共工神靴,1
130341,共工神扇,1
130342,共工神冠,1
130343,共工神袍,1
130344,共工神靴,1
130351,共工神扇,1
130352,共工神冠,1
130353,共工神袍,1
130354,共工神靴,1
180101,星宿·白虎的王者宝箱,99
180102,星宿·白虎的大师宝箱,99
180103,星宿·白虎的钻石宝箱,99
180104,星宿·白虎的铂金宝箱,99
180110,星宿·白虎的幸运战利品,3
180201,星宿·青龙的王者宝箱,99
180202,星宿·青龙的大师宝箱,99
180203,星宿·青龙的钻石宝箱,99
180204,星宿·青龙的铂金宝箱,99
180210,星宿·青龙的幸运战利品,3
1510001,张辽,0
1510002,张辽,0
1510003,张辽,0
1510004,张辽,0
1510005,张辽,0
1510006,张辽,0
1510007,张辽,0
1510008,张辽,0
1510009,张辽,0
1510010,张辽,0
1510011,张辽,0
1510012,张辽,0
1510013,张辽,0
1510014,张辽,0
1510015,张辽,0
1510016,张辽,0
1510017,张辽,0
1510018,张辽,0
1510019,张辽,0
1510020,张辽,0
1510021,张辽,0
1510022,张辽,0
1510023,张辽,0
1510024,张辽,0
1510025,张辽,0
1510026,张辽,0
1510027,张辽,0
1510028,张辽,0
1510029,张辽,0
1510030,张辽,0
1510031,张辽,0
1510032,张辽,0
1510033,张辽,0
1510101,甄姬,0
1510102,甄姬,0
1510103,甄姬,0
1510104,甄姬,0
1510105,甄姬,0
1510106,甄姬,0
1510107,甄姬,0
1510108,甄姬,0
1510109,甄姬,0
1510110,甄姬,0
1510111,甄姬,0
1510112,甄姬,0
1510113,甄姬,0
1510114,甄姬,0
1510115,甄姬,0
1510116,甄姬,0
1510201,张辽,0
1510202,张辽,0
1510203,张辽,0
1510204,张辽,0
1510205,张辽,0
1510206,张辽,0
1510207,张辽,0
1510208,张辽,0
1510209,张辽,0
1510210,张辽,0
1510211,张辽,0
1510212,张辽,0
1510213,张辽,0
1510214,张辽,0
1510215,张辽,0
1510216,张辽,0
1510301,张春华,0
1510302,张春华,0
1510303,张春华,0
1510304,张春华,0
1510305,张春华,0
1510306,张春华,0
1510307,张春华,0
1510308,张春华,0
1510309,张春华,0
1510310,张春华,0
1510311,张春华,0
1510312,张春华,0
1510313,张春华,0
1510314,张春华,0
1510315,张春华,0
1510316,张春华,0
1510401,荀彧,0
1510402,荀彧,0
1510403,荀彧,0
1510404,荀彧,0
1510405,荀彧,0
1510406,荀彧,0
1510407,荀彧,0
1510408,荀彧,0
1510409,荀彧,0
1510410,荀彧,0
1510411,荀彧,0
1510412,荀彧,0
1510413,荀彧,0
1510414,荀彧,0
1510415,荀彧,0
1510416,荀彧,0
1510501,蒋干,0
1510502,蒋干,0
1510503,蒋干,0
1510504,蒋干,0
1510505,蒋干,0
1520001,张苞,0
1520002,张苞,0
1520003,张苞,0
1520004,张苞,0
1520005,张苞,0
1520006,张苞,0
1520007,张苞,0
1520008,张苞,0
1520009,张苞,0
1520010,张苞,0
1520011,张苞,0
1520012,张苞,0
1520013,张苞,0
1520014,张苞,0
1520015,张苞,0
1520016,张苞,0
1520101,赵云,0
1520102,赵云,0
1520103,赵云,0
1520104,赵云,0
1520105,赵云,0
1520106,赵云,0
1520107,赵云,0
1520108,赵云,0
1520109,赵云,0
1520110,赵云,0
1520111,赵云,0
1520112,赵云,0
1520113,赵云,0
1520114,赵云,0
1520115,赵云,0
1520116,赵云,0
1520201,刘备,0
1520202,刘备,0
1520203,刘备,0
1520204,刘备,0
1520205,刘备,0
1520206,刘备,0
1520207,刘备,0
1520208,刘备,0
1520209,刘备,0
1520210,刘备,0
1520211,刘备,0
1520212,刘备,0
1520213,刘备,0
1520214,刘备,0
1520215,刘备,0
1520216,刘备,0
1520301,张飞,0
1520302,张飞,0
1520303,张飞,0
1520304,张飞,0
1520305,张飞,0
1520306,张飞,0
1520307,张飞,0
1520308,张飞,0
1520309,张飞,0
1520310,张飞,0
1520311,张飞,0
1520312,张飞,0
1520313,张飞,0
1520314,张飞,0
1520315,张飞,0
1520316,张飞,0
1520401,关羽,0
1520402,关羽,0
1520403,关羽,0
1520404,关羽,0
1520405,关羽,0
1520406,关羽,0
1520407,关羽,0
1520408,关羽,0
1520409,关羽,0
1520410,关羽,0
1520411,关羽,0
1520412,关羽,0
1520413,关羽,0
1520414,关羽,0
1520415,关羽,0
1520416,关羽,0
1520501,诸葛亮,0
1520502,诸葛亮,0
1520503,诸葛亮,0
1520504,诸葛亮,0
1520505,诸葛亮,0
1520506,诸葛亮,0
1520507,诸葛亮,0
1520508,诸葛亮,0
1520509,诸葛亮,0
1520510,诸葛亮,0
1520511,诸葛亮,0
1520512,诸葛亮,0
1520513,诸葛亮,0
1520514,诸葛亮,0
1520515,诸葛亮,0
1520516,诸葛亮,0
1530001,孙策,0
1530002,孙策,0
1530003,孙策,0
1530004,孙策,0
1530005,孙策,0
1530006,孙策,0
1530007,孙策,0
1530008,孙策,0
1530009,孙策,0
1530010,孙策,0
1530011,孙策,0
1530012,孙策,0
1530013,孙策,0
1530014,孙策,0
1530015,孙策,0
1530016,孙策,0
1530101,大乔,0
1530102,大乔,0
1530103,大乔,0
1530104,大乔,0
1530105,大乔,0
1530106,大乔,0
1530107,大乔,0
1530108,大乔,0
1530109,大乔,0
1530110,大乔,0
1530111,大乔,0
1530112,大乔,0
1530113,大乔,0
1530114,大乔,0
1530115,大乔,0
1530116,大乔,0
1530201,鲁肃,0
1530202,鲁肃,0
1530203,鲁肃,0
1530204,鲁肃,0
1530205,鲁肃,0
1530206,鲁肃,0
1530207,鲁肃,0
1530208,鲁肃,0
1530209,鲁肃,0
1530210,鲁肃,0
1530211,鲁肃,0
1530212,鲁肃,0
1530213,鲁肃,0
1530214,鲁肃,0
1530215,鲁肃,0
1530216,鲁肃,0
1530301,鲁肃,0
1530302,鲁肃,0
1530303,鲁肃,0
1530304,鲁肃,0
1530305,鲁肃,0
1530306,鲁肃,0
1530307,鲁肃,0
1530308,鲁肃,0
1530309,鲁肃,0
1530310,鲁肃,0
1530311,鲁肃,0
1530312,鲁肃,0
1530313,鲁肃,0
1530314,鲁肃,0
1530315,鲁肃,0
1530316,鲁肃,0
1530401,太史慈,0
1530402,太史慈,0
1530403,太史慈,0
1530404,太史慈,0
1530405,太史慈,0
1530406,太史慈,0
1530407,太史慈,0
1530408,太史慈,0
1530409,太史慈,0
1530410,太史慈,0
1530411,太史慈,0
1530412,太史慈,0
1530413,太史慈,0
1530414,太史慈,0
1530415,太史慈,0
1530416,太史慈,0
1530501,周瑜,0
1530502,周瑜,0
1530503,周瑜,0
1530504,周瑜,0
1530505,周瑜,0
1530506,周瑜,0
1530507,周瑜,0
1530508,周瑜,0
1530509,周瑜,0
1530510,周瑜,0
1530511,周瑜,0
1530512,周瑜,0
1530513,周瑜,0
1530514,周瑜,0
1530515,周瑜,0
1530516,周瑜,0
1540001,吕布,0
1540002,吕布,0
1540003,吕布,0
1540004,吕布,0
1540005,吕布,0
1540006,吕布,0
1540007,吕布,0
1540008,吕布,0
1540009,吕布,0
1540010,吕布,0
1540011,吕布,0
1540012,吕布,0
1540013,吕布,0
1540014,吕布,0
1540015,吕布,0
1540016,吕布,0
1540101,貂蝉,0
1540102,貂蝉,0
1540103,貂蝉,0
1540104,貂蝉,0
1540105,貂蝉,0
1540106,貂蝉,0
1540107,貂蝉,0
1540108,貂蝉,0
1540109,貂蝉,0
1540110,貂蝉,0
1540111,貂蝉,0
1540112,貂蝉,0
1540113,貂蝉,0
1540114,貂蝉,0
1540115,貂蝉,0
1540116,貂蝉,0
1540201,墨子,0
1540202,墨子,0
1540203,墨子,0
1540204,墨子,0
1540205,墨子,0
1540206,墨子,0
1540207,墨子,0
1540208,墨子,0
1540209,墨子,0
1540210,墨子,0
1540211,墨子,0
1540212,墨子,0
1540213,墨子,0
1540214,墨子,0
1540215,墨子,0
1540216,墨子,0
1540301,嬴政,0
1540302,嬴政,0
1540303,嬴政,0
1540304,嬴政,0
1540305,嬴政,0
1540306,嬴政,0
1540307,嬴政,0
1540308,嬴政,0
1540309,嬴政,0
1540310,嬴政,0
1540311,嬴政,0
1540312,嬴政,0
1540313,嬴政,0
1540314,嬴政,0
1540315,嬴政,0
1540316,嬴政,0
1540401,武则天,0
1540402,武则天,0
1540403,武则天,0
1540404,武则天,0
1540405,武则天,0
1540406,武则天,0
1540407,武则天,0
1540408,武则天,0
